assembly_id	label	taxid	uniq_SCG_hits	perc_comp	perc_redund	domain	phylum	class	order	family	genus	specific_name
GCF_000347695.1	GCF_000347695.1_Bacteria_Actinobacteria_NA_Bifidobacterium_thermophilum_RBL67	1254439	14	93.33	0.00	Bacteria	Actinobacteria	NA	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium thermophilum
GCF_000348725.1	GCF_000348725.1_Bacteria_Proteobacteria_Oligoflexia_Bdellovibrio_exovorus_JSS	1184267	13	86.67	0.00	Bacteria	Proteobacteria	Oligoflexia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Bdellovibrio exovorus
GCF_000348805.1	GCF_000348805.1_Bacteria_Bacteroidetes_Flavobacteriia_Blattabacterium_cuenoti_BPAA	1229512	13	86.67	0.00	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Blattabacteriaceae	Blattabacterium	Blattabacterium cuenoti
GCF_000349975.1	GCF_000349975.1_Bacteria_Proteobacteria_Epsilonproteobacteria_Helicobacter_cinaedi_ATCC_BAA-847	537971	14	93.33	0.00	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter cinaedi
GCF_000350305.1	GCF_000350305.1_Archaea_Euryarchaeota_Thermoplasmata_Thermoplasmatales_archaeon_BRNA1_BRNA1	1054217	14	93.33	0.00	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	NA	NA	Thermoplasmatales archaeon BRNA1
GCF_000354175.2	GCF_000354175.2_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_alginolyticus_ATCC_17749	1219076	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio alginolyticus
GCF_000355675.1	GCF_000355675.1_Bacteria_Proteobacteria_Gammaproteobacteria_Thalassolituus_oleivorans_MIL-1	1298593	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Thalassolituus	Thalassolituus oleivorans
GCF_000355765.4	GCF_000355765.4_Bacteria_Proteobacteria_Betaproteobacteria_Nitrosospira_lacus_APG3	1288494	14	93.33	0.00	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosospira	Nitrosospira lacus
GCF_000367205.1	GCF_000367205.1_Bacteria_Actinobacteria_NA_Cutibacterium_avidum_44067	1170318	14	93.33	0.00	Bacteria	Actinobacteria	NA	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium avidum
GCF_000376545.2	GCF_000376545.2_Bacteria_Proteobacteria_Alphaproteobacteria_Epibacterium_mobile_F1926	1265309	14	93.33	0.00	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Epibacterium	Epibacterium mobile
GCF_000376585.1	GCF_000376585.1_Bacteria_Proteobacteria_Alphaproteobacteria_Wolbachia_endosymbiont_of_Drosophila_simulans_wNo	1236908	14	93.33	0.00	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia endosymbiont of Drosophila simulans
GCF_000376645.1	GCF_000376645.1_Bacteria_Proteobacteria_Gammaproteobacteria_Mannheimia_haemolytica_M42548	1316932	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Mannheimia	Mannheimia haemolytica
GCF_000380335.1	GCF_000380335.1_Bacteria_Proteobacteria_Gammaproteobacteria_Azotobacter_vinelandii_CA	1283330	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Azotobacter	Azotobacter vinelandii
GCF_000385565.1	GCF_000385565.1_Archaea_Euryarchaeota_Archaeoglobi_Archaeoglobus_sulfaticallidus_PM70-1	387631	14	93.33	0.00	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus sulfaticallidus
GCF_000385925.1	GCF_000385925.1_Bacteria_Firmicutes_Bacilli_Streptococcus_cristatus_AS_1.3089	1302863	14	93.33	0.00	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus cristatus
GCF_000389635.1	GCF_000389635.1_Bacteria_Firmicutes_Clostridia_Clostridium_pasteurianum_BC1	86416	14	93.33	0.00	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium pasteurianum
GCF_000397205.1	GCF_000397205.1_Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonas_protegens_CHA0	1124983	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas protegens
GCF_000400935.1	GCF_000400935.1_Bacteria_Tenericutes_Mollicutes_Spiroplasma_chrysopicola_DF-1	1276227	14	93.33	0.00	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma	Spiroplasma chrysopicola
GCF_000400955.1	GCF_000400955.1_Bacteria_Tenericutes_Mollicutes_Spiroplasma_syrphidicola_EA-1	1276229	14	93.33	0.00	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma	Spiroplasma syrphidicola
GCF_000412695.1	GCF_000412695.1_Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonas_resinovorans_NBRC_106553	1245471	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas resinovorans
GCF_000418365.1	GCF_000418365.1_Bacteria_Actinobacteria_NA_Corynebacterium_terpenotabidum_Y-11	1200352	14	93.33	0.00	Bacteria	Actinobacteria	NA	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium terpenotabidum
GCF_000422085.1	GCF_000422085.1_Bacteria_Proteobacteria_Gammaproteobacteria_Serratia_liquefaciens_ATCC_27592	1346614	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia liquefaciens
GCF_000439435.1	GCF_000439435.1_Bacteria_Tenericutes_Mollicutes_Spiroplasma_taiwanense_CT-1	1276220	14	93.33	0.00	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma	Spiroplasma taiwanense
GCF_000439455.1	GCF_000439455.1_Bacteria_Tenericutes_Mollicutes_Spiroplasma_diminutum_CUAS-1	1276221	14	93.33	0.00	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma	Spiroplasma diminutum
GCF_000442645.1	GCF_000442645.1_Bacteria_Actinobacteria_NA_Corynebacterium_maris_DSM_45190	1224163	14	93.33	0.00	Bacteria	Actinobacteria	NA	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium maris
GCF_000444875.1	GCF_000444875.1_Bacteria_Actinobacteria_NA_Streptomyces_collinus_Tu_365	1214242	14	93.33	0.00	Bacteria	Actinobacteria	NA	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces collinus
GCF_000444995.1	GCF_000444995.1_Bacteria_Proteobacteria_Alphaproteobacteria_Paracoccus_aminophilus_JCM_7686	1367847	14	93.33	0.00	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Paracoccus aminophilus
GCF_000445425.4	GCF_000445425.4_Bacteria_Spirochaetes_Spirochaetia_Borrelia_miyamotoi_LB-2001	1302858	14	93.33	0.00	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Borreliaceae	Borrelia	Borrelia miyamotoi
GCF_000447675.1	GCF_000447675.1_Bacteria_Spirochaetes_Spirochaetia_Treponema_pedis_T_A4	1291379	14	93.33	0.00	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	Treponema pedis
GCF_000454045.1	GCF_000454045.1_Bacteria_Actinobacteria_NA_Rhodococcus_erythropolis_CCM2595	1136179	14	93.33	0.00	Bacteria	Actinobacteria	NA	Corynebacteriales	Nocardiaceae	Rhodococcus	Rhodococcus erythropolis
GCF_000455605.1	GCF_000455605.1_Bacteria_Bacteroidetes_Flavobacteriia_Flavobacterium_indicum_GPTSA100-9	1094466	14	93.33	0.00	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium indicum
GCF_000463355.1	GCF_000463355.1_Bacteria_Firmicutes_Bacilli_Streptococcus_intermedius_B196	862967	14	93.33	0.00	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus intermedius
GCF_000463505.1	GCF_000463505.1_Bacteria_Firmicutes_Bacilli_Streptococcus_anginosus_C238	862971	14	93.33	0.00	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus anginosus
GCF_000468615.2	GCF_000468615.2_Bacteria_Bacteroidetes_Flavobacteriia_Cellulophaga_baltica_18	1348584	14	93.33	0.00	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga baltica
GCF_000470655.1	GCF_000470655.1_Archaea_Euryarchaeota_Halobacteria_Halorhabdus_tiamatea_type_strain:_SARL4B	1033806	14	93.33	6.67	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Halorhabdus	Halorhabdus tiamatea
GCF_000470775.1	GCF_000470775.1_Bacteria_Actinobacteria_NA_Leifsonia_xyli_DSM_46306	1389489	14	93.33	0.00	Bacteria	Actinobacteria	NA	Micrococcales	Microbacteriaceae	Leifsonia	Leifsonia xyli
GCF_000471025.2	GCF_000471025.2_Bacteria_Chlamydiae_Chlamydiia_Chlamydia_gallinacea_08-1274_3	1143323	14	93.33	0.00	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia gallinacea
GCF_000473245.1	GCF_000473245.1_Bacteria_Firmicutes_Bacilli_Bacillus_infantis_NRRL_B-14911	1367477	14	93.33	0.00	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus infantis
GCF_000473995.1	GCF_000473995.1_Bacteria_Firmicutes_Clostridia_Clostridium_saccharobutylicum_DSM_13864	1345695	14	93.33	0.00	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium saccharobutylicum
GCF_000477415.1	GCF_000477415.1_Bacteria_Tenericutes_Mollicutes_Mycoplasma_parvum_Indiana	1403316	12	80.00	0.00	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma parvum
GCF_000478885.1	GCF_000478885.1_Bacteria_Actinobacteria_Coriobacteriia_Adlercreutzia_equolifaciens_DSM_19450	1384484	14	93.33	0.00	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Adlercreutzia	Adlercreutzia equolifaciens
GCF_000484505.1	GCF_000484505.1_Bacteria_Firmicutes_Clostridia_Clostridium_autoethanogenum_DSM_10061	1341692	14	93.33	0.00	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium autoethanogenum
GCF_000484535.1	GCF_000484535.1_Bacteria_Cyanobacteria_Gloeobacteria_Gloeobacter_kilaueensis_JS1	1183438	14	93.33	0.00	Bacteria	Cyanobacteria	Gloeobacteria	Gloeobacterales	Gloeobacteraceae	Gloeobacter	Gloeobacter kilaueensis
GCF_000485905.1	GCF_000485905.1_Bacteria_Proteobacteria_Gammaproteobacteria_Spiribacter_curvatus_UAH-SP71	1335757	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Spiribacter	Spiribacter curvatus
GCF_000493735.1	GCF_000493735.1_Bacteria_Firmicutes_Bacilli_Carnobacterium_inhibens_WN1359	1266845	14	93.33	0.00	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	Carnobacterium inhibens
GCF_000494755.1	GCF_000494755.1_Bacteria_Actinobacteria_NA_Actinoplanes_friuliensis_DSM_7358	1246995	13	86.67	0.00	Bacteria	Actinobacteria	NA	Micromonosporales	Micromonosporaceae	Actinoplanes	Actinoplanes friuliensis
GCF_000495505.1	GCF_000495505.1_Bacteria_Proteobacteria_Epsilonproteobacteria_Campylobacter_fetus_03-427	1244528	14	93.33	0.00	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter fetus
GCF_000495935.2	GCF_000495935.2_Bacteria_Bacteroidetes_Flavobacteriia_Elizabethkingia_anophelis_NUHP1	1338011	14	93.33	0.00	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Elizabethkingia	Elizabethkingia anophelis
GCF_000497525.1	GCF_000497525.1_Bacteria_Firmicutes_Bacilli_Bacillus_thuringiensis_YBT-1518	529122	14	93.33	0.00	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus thuringiensis
GCF_000500935.1	GCF_000500935.1_Bacteria_Tenericutes_Mollicutes_Spiroplasma_apis_B31	1276258	14	93.33	0.00	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma	Spiroplasma apis
GCF_000503895.1	GCF_000503895.1_Bacteria_Proteobacteria_Alphaproteobacteria_Hyphomicrobium_nitrativorans_NL23	1029756	14	93.33	0.00	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	Hyphomicrobium nitrativorans
GCF_000504125.1	GCF_000504125.1_Bacteria_Firmicutes_Bacilli_Enterococcus_mundtii_QU25	1300150	14	93.33	0.00	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus mundtii
GCF_000507245.1	GCF_000507245.1_Bacteria_Spirochaetes_Spirochaetia_Salinispira_pacifica_L21-RPul-D2	1307761	14	93.33	0.00	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Salinispira	Salinispira pacifica
GCF_000508225.1	GCF_000508225.1_Bacteria_Proteobacteria_Alphaproteobacteria_Ehrlichia_muris_AS145	1423892	14	93.33	0.00	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Ehrlichia	Ehrlichia muris
GCF_000508245.1	GCF_000508245.1_Bacteria_Tenericutes_Mollicutes_Mycoplasma_ovis_Michigan	1415773	14	93.33	0.00	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma ovis
GCF_000511305.1	GCF_000511305.1_Bacteria_Actinobacteria_NA_Rhodococcus_pyridinivorans_SB3094	1435356	14	93.33	0.00	Bacteria	Actinobacteria	NA	Corynebacteriales	Nocardiaceae	Rhodococcus	Rhodococcus pyridinivorans
GCF_000511355.1	GCF_000511355.1_Bacteria_Proteobacteria_Alphaproteobacteria_Leisingera_methylohalidivorans_DSM_14336_MB2	999552	14	93.33	0.00	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Leisingera	Leisingera methylohalidivorans
GCF_000511385.1	GCF_000511385.1_Bacteria_Proteobacteria_Alphaproteobacteria_Phaeobacter_gallaeciensis_DSM_26640	1423144	14	93.33	0.00	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Phaeobacter	Phaeobacter gallaeciensis
GCF_000512205.2	GCF_000512205.2_Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonas_sanxanigenens_NX02	1123269	14	93.33	0.00	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sanxanigenens
GCF_000512355.1	GCF_000512355.1_Bacteria_Proteobacteria_Gammaproteobacteria_Legionella_oakridgensis_ATCC_33761_=_DSM_21215_OR-10	1268635	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella oakridgensis
GCF_000512735.1	GCF_000512735.1_Bacteria_Aquificae_NA_Thermocrinis_ruber_DSM_23557	75906	14	93.33	0.00	Bacteria	Aquificae	NA	Aquificales	Aquificaceae	Thermocrinis	Thermocrinis ruber
GCF_000512895.1	GCF_000512895.1_Bacteria_Firmicutes_Clostridia_Dehalobacter_restrictus_PER-K23_DSM_9455	871738	14	93.33	0.00	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Dehalobacter	Dehalobacter restrictus
GCF_000512915.1	GCF_000512915.1_Bacteria_Bacteroidetes_Bacteroidia_Barnesiella_viscericola_C46,_DSM_18177	880074	14	93.33	0.00	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	Barnesiella viscericola
GCF_000513215.1	GCF_000513215.1_Bacteria_Proteobacteria_Gammaproteobacteria_Serratia_marcescens_Db11	273526	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia marcescens
GCF_000513295.1	GCF_000513295.1_Bacteria_Proteobacteria_Alphaproteobacteria_Magnetospirillum_gryphiswaldense_MSR-1	1430440	14	93.33	0.00	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Magnetospirillum	Magnetospirillum gryphiswaldense
GCF_000517425.1	GCF_000517425.1_Bacteria_Proteobacteria_Gammaproteobacteria_Sodalis_praecaptivus_HS1	1239307	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Sodalis	Sodalis praecaptivus
GCF_000517445.1	GCF_000517445.1_Archaea_Euryarchaeota_Thermococci_Thermococcus_paralvinellae_ES1	582419	14	93.33	0.00	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus paralvinellae
GCF_000517565.1	GCF_000517565.1_Bacteria_Proteobacteria_Deltaproteobacteria_Desulfurella_acetivorans_A63	694431	14	93.33	0.00	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfurellales	Desulfurellaceae	Desulfurella	Desulfurella acetivorans
GCF_000517605.1	GCF_000517605.1_Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobium_leguminosarum_WSM1689	754523	14	93.33	0.00	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium leguminosarum
GCF_000517625.1	GCF_000517625.1_Archaea_Euryarchaeota_Halobacteria_Halostagnicola_larsenii_XH-48	797299	14	93.33	6.67	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Halostagnicola	Halostagnicola larsenii
GCF_000521505.1	GCF_000521505.1_Bacteria_Proteobacteria_Betaproteobacteria_Advenella_mimigardefordensis_DPN7	1247726	14	93.33	0.00	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Advenella	Advenella mimigardefordensis
GCF_000521565.1	GCF_000521565.1_Bacteria_Proteobacteria_Gammaproteobacteria_Buchnera_aphidicola_G002	1009858	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Buchnera	Buchnera aphidicola
GCF_000523235.1	GCF_000523235.1_Bacteria_Actinobacteria_NA_Nocardia_nova_SH22a	1415166	14	93.33	0.00	Bacteria	Actinobacteria	NA	Corynebacteriales	Nocardiaceae	Nocardia	Nocardia nova
GCF_000524555.1	GCF_000524555.1_Bacteria_Tenericutes_Mollicutes_Mycoplasma_bovoculi_M165_69	743966	14	93.33	0.00	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma bovoculi
GCF_000525635.1	GCF_000525635.1_Bacteria_Actinobacteria_NA_Kutzneria_albida_DSM_43870	1449976	14	93.33	0.00	Bacteria	Actinobacteria	NA	Pseudonocardiales	Pseudonocardiaceae	Kutzneria	Kutzneria albida
GCF_000525655.1	GCF_000525655.1_Bacteria_Actinobacteria_NA_Corynebacterium_falsenii_BL_8171	1451189	14	93.33	0.00	Bacteria	Actinobacteria	NA	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium falsenii
GCF_000525675.1	GCF_000525675.1_Bacteria_Proteobacteria_Oligoflexia_Bdellovibrio_bacteriovorus_W	765869	13	86.67	0.00	Bacteria	Proteobacteria	Oligoflexia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Bdellovibrio bacteriovorus
GCF_000550765.1	GCF_000550765.1_Bacteria_Proteobacteria_Alphaproteobacteria_Komagataeibacter_xylinus_E25	1296990	14	93.33	0.00	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Komagataeibacter	Komagataeibacter xylinus
GCF_000550785.1	GCF_000550785.1_Bacteria_Actinobacteria_NA_Corynebacterium_casei_LMG_S-19264	1285583	14	93.33	0.00	Bacteria	Actinobacteria	NA	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium casei
GCF_000550805.1	GCF_000550805.1_Bacteria_Actinobacteria_NA_Corynebacterium_vitaeruminis_DSM_20294	1224164	14	93.33	0.00	Bacteria	Actinobacteria	NA	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium vitaeruminis
GCF_000565175.1	GCF_000565175.1_Bacteria_Tenericutes_Mollicutes_Spiroplasma_culicicola_AES-1	1276246	14	93.33	0.00	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma	Spiroplasma culicicola
GCF_000565195.1	GCF_000565195.1_Bacteria_Tenericutes_Mollicutes_Spiroplasma_mirum_SMCA	838561	14	93.33	0.00	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma	Spiroplasma mirum
GCF_000565215.1	GCF_000565215.1_Bacteria_Tenericutes_Mollicutes_Spiroplasma_sabaudiense_Ar-1343	1276257	14	93.33	0.00	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma	Spiroplasma sabaudiense
GCF_000568815.1	GCF_000568815.1_Bacteria_Proteobacteria_Epsilonproteobacteria_Sulfurospirillum_multivorans_DSM_12446	1150621	14	93.33	0.00	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Sulfurospirillum	Sulfurospirillum multivorans
GCF_000576555.1	GCF_000576555.1_Bacteria_Bacteroidetes_Cytophagia_Hymenobacter_swuensis_DY53	1227739	14	93.33	0.00	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter swuensis
GCF_000577895.1	GCF_000577895.1_Bacteria_Firmicutes_Clostridia_Clostridium_bornimense_type_strain:_M2_40	1216932	14	93.33	0.00	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium bornimense
GCF_000583875.1	GCF_000583875.1_Bacteria_Chlamydiae_Chlamydiia_Chlamydia_avium_10DC88	1229831	14	93.33	0.00	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia avium
GCF_000585495.1	GCF_000585495.1_Archaea_Euryarchaeota_Thermococci_Thermococcus_nautili_30-1	195522	14	93.33	0.00	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus nautili
GCF_000590475.1	GCF_000590475.1_Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonas_stutzeri_28a24	316	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas stutzeri
GCF_000590555.1	GCF_000590555.1_Bacteria_Actinobacteria_NA_Corynebacterium_argentoratense_DSM_44202	1348662	14	93.33	0.00	Bacteria	Actinobacteria	NA	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium argentoratense
GCF_000590925.1	GCF_000590925.1_Bacteria_Proteobacteria_Alphaproteobacteria_Roseibacterium_elongatum_DFL-43	1294273	14	93.33	0.00	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseibacterium	Roseibacterium elongatum
GCF_000591055.1	GCF_000591055.1_Archaea_Euryarchaeota_Halobacteria_Natronomonas_moolapensis_8.8.11	268739	13	86.67	6.67	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Natronomonas	Natronomonas moolapensis
GCF_000597865.1	GCF_000597865.1_Bacteria_Firmicutes_Clostridia_Peptoclostridium_acidaminophilum_DSM_3953	1286171	14	93.33	0.00	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptoclostridium	Peptoclostridium acidaminophilum
GCF_000599985.1	GCF_000599985.1_Bacteria_Proteobacteria_Gammaproteobacteria_Gilliamella_apicola_wkB1	1196095	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Orbales	Orbaceae	Gilliamella	Gilliamella apicola
GCF_000600005.1	GCF_000600005.1_Bacteria_Proteobacteria_Betaproteobacteria_Snodgrassella_alvi_wkB2	1196094	14	93.33	0.00	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Snodgrassella	Snodgrassella alvi
GCF_000604125.1	GCF_000604125.1_Bacteria_Spirochaetes_Spirochaetia_Treponema_pallidum_Sea_81-4	1095955	14	93.33	0.00	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	Treponema pallidum
GCF_000612055.1	GCF_000612055.1_Bacteria_Actinobacteria_NA_Trueperella_pyogenes_TP6375	1661	14	93.33	0.00	Bacteria	Actinobacteria	NA	Actinomycetales	Actinomycetaceae	Trueperella	Trueperella pyogenes
